timestamp,ina219_voltage,ina219_current,ina219_power,acs712_1_current,acs712_2_current,load1_power,load2_power,relay1_state,relay2_state,battery_soc,total_load_power,grid_connected,hour
2025-11-30T16:39:23.461110,0,0,0,0.0,0.287,0.0,3.45,1,1,74.99901556111107,3.45,1,16
2025-11-30T16:39:28.497609,0,0,0,0.261,0.0,3.13,0.0,1,1,74.99901382222218,3.13,1,16
2025-11-30T16:39:35.544309,0,0,0,0.472,0.367,5.67,4.4,1,1,74.99900822777774,10.07,1,16
2025-11-30T16:39:41.588055,0,0,0,0.261,0.287,3.13,3.45,1,1,74.99900457222218,6.58,1,16
2025-11-30T16:39:46.623390,0,0,0,0.472,0.0,5.67,0.0,1,1,74.99900142222218,5.67,1,16
2025-11-30T16:39:52.663747,0,0,0,0.235,0.0,2.82,0.0,1,1,74.99899985555551,2.82,1,16
2025-11-30T16:39:58.705447,0,0,0,0.314,0.393,3.77,4.72,1,1,74.99899513888884,8.49,1,16
2025-11-30T16:40:04.746006,0,0,0,0.261,0.314,3.13,3.77,1,1,74.9989913055555,6.9,1,16
2025-11-30T16:40:09.783827,0,0,0,0.789,0.0,9.47,0.0,1,1,74.9989860444444,9.47,1,16
2025-11-30T16:40:15.824227,0,0,0,0.472,0.261,5.67,3.13,1,1,74.9989811555555,8.8,1,16
2025-11-30T16:40:22.864266,0,0,0,0.34,0.34,4.08,4.08,0,1,74.99897662222216,8.16,1,16
2025-11-30T16:40:28.913961,0,0,0,0.287,0.261,3.45,3.13,1,1,74.9989729666666,6.58,1,16
2025-11-30T16:40:34.954454,0,0,0,0.208,0.287,2.5,3.45,1,1,74.99896966111105,5.95,1,16
2025-11-30T16:40:40.995192,0,0,0,0.235,0.0,2.82,0.0,1,1,74.99896809444438,2.82,1,16
2025-11-30T16:40:47.035925,0,0,0,0.552,0.314,6.62,3.77,1,1,74.99896232222216,10.39,1,16
2025-11-30T16:40:53.077797,0,0,0,0.0,0.393,0.0,4.72,1,1,74.99895969999993,4.72,1,16
2025-11-30T16:41:00.127847,0,0,0,0.287,0.314,3.45,3.77,1,1,74.99895568888881,7.220000000000001,1,16
2025-11-30T16:41:05.162026,0,0,0,0.0,0.393,0.0,4.72,1,1,74.99895306666659,4.72,1,16
2025-11-30T16:41:11.199553,0,0,0,0.525,0.287,6.3,3.45,0,1,74.99894764999992,9.75,1,16
2025-11-30T16:41:17.246495,0,0,0,0.314,0.34,3.77,4.08,1,1,74.99894328888881,7.85,1,16
2025-11-30T16:41:23.287104,0,0,0,0.287,0.314,3.45,3.77,1,1,74.9989392777777,7.220000000000001,1,16
2025-11-30T16:41:29.330292,0,0,0,0.525,0.287,6.3,3.45,1,1,74.99893386111103,9.75,1,16
2025-11-30T16:41:35.371714,0,0,0,0.208,0.314,2.5,3.77,1,1,74.9989303777777,6.27,1,16
2025-11-30T16:41:41.411516,0,0,0,0.314,0.578,3.77,6.94,1,1,74.9989244277777,10.71,1,16
2025-11-30T16:41:47.447287,0,0,0,0.314,0.393,3.77,4.72,0,1,74.99891971111103,8.49,1,16
2025-11-30T16:41:53.494698,0,0,0,0.208,0.393,2.5,4.72,1,1,74.99891569999991,7.22,1,16
2025-11-30T16:42:00.545843,0,0,0,0.235,0.287,2.82,3.45,1,1,74.99891221666658,6.27,1,16
2025-11-30T16:42:06.586609,0,0,0,0.182,0.367,2.18,4.4,1,1,74.99890856111102,6.58,1,16
2025-11-30T16:42:12.628667,0,0,0,0.261,0.0,3.13,0.0,1,1,74.99890682222214,3.13,1,16
2025-11-30T16:42:18.667393,0,0,0,0.129,0.0,1.55,0.0,1,1,74.99890596111103,1.55,1,16
2025-11-30T16:42:24.712378,0,0,0,0.0,0.367,0.0,4.4,1,1,74.99890351666659,4.4,1,16
2025-11-30T16:42:31.752215,0,0,0,0.34,0.182,4.08,2.18,0,1,74.9989000388888,6.26,1,16
2025-11-30T16:42:37.804670,0,0,0,0.235,0.261,2.82,3.13,1,1,74.99889673333325,5.949999999999999,1,16
2025-11-30T16:42:43.836712,0,0,0,0.155,0.208,1.86,2.5,0,1,74.99889431111103,4.36,1,16
2025-11-30T16:42:48.877813,0,0,0,0.367,0.605,4.4,7.25,1,1,74.9988878388888,11.65,1,16
2025-11-30T16:42:54.920666,0,0,0,0.155,0.287,1.86,3.45,1,1,74.99888488888881,5.3100000000000005,1,16
2025-11-30T16:43:00.954644,0,0,0,0.314,0.182,3.77,2.18,0,1,74.99888158333326,5.95,1,16
